CLOSED DATE,OPEID,SCHOOL NAME,LOCATION                                                       ,ADDRESS                                                       ,CITY          ,STATE,ZIP CODE
06/30/2019 ,00214872     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - FISHER COLLEGE                                     ,118 BEACON STREET                                                      ,BOSTON                   ,MA        ,02116-1501
06/30/2019 ,00214873     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - HARVARD VANGUARD                                   ,KENMORE SQUARE 133 BROOKLINE AVENUE                                    ,BOSTON                   ,MA        ,02215-3904
06/30/2019 ,00214874     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - WESTPORT ELEMENTARY SCHOOL                         ,380 OLD COUNTRY ROAD                                                   ,WESTPORT                 ,MA        ,02790-1160
06/30/2019 ,00214878     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - MASS MILITARY RESERVATION                          ,CAMP EDWARDS 1805 WEST OUTER ROAD                                      ,BOURNE                   ,MA        ,02542-0000
06/30/2019 ,00214879     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - FISHER COLLEGE                                     ,777 CHURCH STREET                                                      ,NEW BEDFORD              ,MA        ,02745-1445
06/30/2019 ,00214880     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - GREATER LAWRENCE EDUCATIONAL COLABORATIVE          ,480 BROADWAY                                                           ,METHUEN                  ,MA        ,01844-2048
06/30/2019 ,00214881     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - EDCO/ELI                                           ,281 WINTER STREET                                                      ,WALTHAM                  ,MA        ,02451-8740
06/30/2019 ,00214882     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - CAPE COD COLLABORATIVE OSTERVILLE ELEMENTARY SCHOO ,418 BUMPS RIVER ROAD                                                   ,OSTERVILLE               ,MA        ,02655-1551
06/30/2019 ,00214883     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - STONEHILL COLLEGE                                  ,320 WASHINGTON STREET                                                  ,EASTON                   ,MA        ,02357-0001
06/30/2019 ,00214886     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - COUNTRY INN AND SUITES BY CARLSON                  ,50 CHRISTY'S DRIVE                                                     ,BROCKTON                 ,MA        ,02301-1825
06/30/2019 ,00214887     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - NORTH READING HIGH SCHOOL                          ,189 PARK STREET                                                        ,NORTH READING            ,MA        ,01864-2398
06/30/2019 ,00214889     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - CROSS ROADS SCHOOL FOR CHILDREN NEW ENGLAND        ,295 DONALD J. LYNCH BOULEVARD                                          ,MARLBOROUGH              ,MA        ,01752-4724
06/30/2019 ,00214890     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - NEW ENGLAND BAPTIST HOSPITAL                       ,125 PARKER HILL AVENUE                                                 ,BOSTON                   ,MA        ,02120-2847
06/30/2019 ,00214894     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - FISHER COLLEGE - NORTH ATTLEBORO CAMPUS            ,451 ELM STREET                                                         ,NORTH ATTLEBORO          ,MA        ,02760-3311
06/30/2019 ,00214895     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - U. S. COAST GUARD STATION - MERRIMACK RIVER        ,65B WATER STREET                                                       ,NEWBURYPORT              ,MA        ,01950-2836
06/30/2019 ,00214896     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - U. S. DEPARTMENT OF THE ARMY RECRUITING COMPANY - N,138 CAMBRIDGE STREET SUITE A                                           ,BURLINGTON               ,MA        ,01803-3718
06/30/2019 ,00214897     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - AMEGO INC.                                         ,33 PERRY AVENUE                                                        ,ATTLEBORO                ,MA        ,02703-2417
06/30/2019 ,00214898     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - GLOUCESTER CAMPUS                                  ,33 COMMERCIAL STREET                                                   ,GLOUCESTER               ,MA        ,01930-5040
06/30/2019 ,00214899     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - HAVERHILL HIGH SCHOOL                              ,137 MONUMENT STREET                                                    ,HAVERHILL                ,MA        ,01832-2597
06/30/2019 ,00378404     ,OLYMPIC COLLEGE                                                       ,OLYMPIC COLLEGE - TRADE CENTER - SHELTON                              ,50 WEST FREDSON ROAD                                                   ,SHELTON                  ,WA        ,98584-9201
06/30/2019 ,00450700     ,ALTIERUS CAREER COLLEGE                                               ,ALTIERUS CAREER COLLEGE                                               ,9065 GRANT STREET                                                      ,THORNTON                 ,CO        ,80229-4339
06/30/2019 ,00843701     ,CLINTON-ESSEX-WARREN-WASHINGTON BOCES                                 ,CLINTON-ESSEX-WARREN-WASHINGTON BOCES - SATELITE CAMPUS               ,518 RUGAR STREET                                                       ,PLATTSBURGH              ,NY        ,12901-3110
06/30/2019 ,00843702     ,CLINTON-ESSEX-WARREN-WASHINGTON BOCES                                 ,CLINTON-ESSEX-WARREN-WASHINGTON BOCES - MINEVILLE CAMPUS              ,3092 PLANK ROAD                                                        ,MINEVILLE                ,NY        ,12956-0553
06/30/2019 ,00889619     ,PIKES PEAK COMMUNITY COLLEGE                                          ,PIKES PEAK COMMUNITY COLLEGE - CREEKSIDE SUCCESS CENTER               ,3850 PONY TRACKS DRIVE                                                 ,COLORADO SPRINGS         ,CO        ,80922-3007
06/30/2019 ,01072729     ,DEVRY UNIVERSITY                                                      ,DEVRY UNIVERSITY - CHICAGO O'HARE                                     ,8550 W. BRYN MAWR AVENUE SUITE 450                                     ,CHICAGO                  ,IL        ,60631-0000
06/30/2019 ,02107735     ,TRUCKEE MEADOWS COMMUNITY COLLEGE                                     ,TRUCKEE MEADOWS COMMUNITY COLLEGE - REDFIELD PERFORMING ARTS CENTER   ,505 KEYSTONE AVENUE                                                    ,RENO                     ,NV        ,89503-4304
06/30/2019 ,02158800     ,DON ROBERTS BEAUTY SCHOOL                                             ,DON ROBERTS BEAUTY SCHOOL                                             ,1354 WEST LINCOLNWAY                                                   ,VALPARAISO               ,IN        ,46385-4597
06/30/2019 ,02283801     ,BEAUTY SCHOOLS OF AMERICA                                             ,BEAUTY SCHOOLS OF AMERICA                                             ,1176 S.W. 67TH AVENUE                                                  ,MIAMI                    ,FL        ,33144-4700
06/30/2019 ,03115310     ,GENESEE-LIVINGSTON-STEUBEN-WYOMING BOCES                              ,GENESEE-LIVINGSTON-STEUBEN-WYOMING BOCES -                            ,3 MT. MORRIS-LEICESTER ROAD                                            ,LEICESTER                ,NY        ,14481-0000
06/30/2019 ,03778300     ,HEALTH WORKS INSTITUTE                                                ,HEALTH WORKS INSTITUTE                                                ,407 WEST MAIN STREET                                                   ,BOZEMAN                  ,MT        ,59715-0000
06/30/2019 ,04230400     ,PAUL MITCHELL THE SCHOOL LANSING                                      ,PAUL MITCHELL THE SCHOOL LANSING                                      ,125 NORTH CLIPPERT STREET SUITE C                                      ,LANSING                  ,MI        ,48912-4686
06/30/2019 ,10214800     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - BOSTON                                             ,19 TEMPLE PLACE                                                        ,BOSTON                   ,MA        ,02111-1305
06/30/2019 ,10214802     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - FUTURES BEHAVIOR THERAPY CENTER INC.               ,100 CUMMINGS CENTER                                                    ,BEVERLY                  ,MA        ,01915-6115
06/30/2019 ,10214803     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - INTEGRATED CENTER FOR CHILD DEVELOPMENT            ,340 TURNPIKE STREET SUITE 1                                            ,CANTON                   ,MA        ,02021-2700
06/30/2019 ,10214804     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - APPLIED BEHAVIOR LEARNING SERVICES                 ,109 OAK STREET SUITE G-10                                              ,NEWTON                   ,MA        ,02464-1421
06/30/2019 ,10214805     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - SEVEN HILL FOUNDATION                              ,81 HOPE AVENUE                                                         ,WORCESTER                ,MA        ,01603-2212
06/30/2019 ,10214806     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - LOWELL CATHOLIC HIGH SCHOOL                        ,530 STEVENS STREET                                                     ,LOWELL                   ,MA        ,01851-4029
06/30/2019 ,10214807     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - GREENFIELD COMMUNITY COLLEGE                       ,1 COLLEGE DRIVE                                                        ,GREENFIELD               ,MA        ,01301-9755
06/30/2019 ,10214809     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - LEAGUE SCHOOL                                      ,300 BOSTON PROVIDENCE HIGHWAY                                          ,WALPOLE                  ,MA        ,02032-1521
06/30/2019 ,10214810     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE -  MIDDLE OAK INSURANCE COMPANY                      ,ONE HOLYOKE SQUARE                                                     ,SALEM                    ,MA        ,01970-6506
06/30/2019 ,10214811     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - FUTURES CLINIC INC                                 ,55 TOZIER ROAD                                                         ,BEVERLY                  ,MA        ,01915-5515
06/30/2019 ,10214812     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - IMMACULATE CONCEPTION SCHOOL                       ,1 WASHINGTON STREET                                                    ,NEWBURYPORT              ,MA        ,01950-2509
06/30/2019 ,10214814     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - OAK HILL MIDDLE SCHOOL                             ,103 WHEELER ROAD                                                       ,NEWTON CENTRE            ,MA        ,02459-9997
06/30/2019 ,10214818     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - JEREMIAH PROGRAM                                   ,125 MERCER STREET                                                      ,SOUTH BOSTON             ,MA        ,02127-3932
06/30/2019 ,10214821     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - HILLCREST EDUCATIONAL CENTERS                      ,788 SOUTH STREET                                                       ,PITTSFIELD               ,MA        ,01201-8337
06/30/2019 ,10214822     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - DUGGAN MIDDLE SCHOOL                               ,1015 WILBRAHAM ROAD                                                    ,SPRINGFIELD              ,MA        ,01109-2044
06/30/2019 ,10214823     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - ROXBURY TENANTS OF HARVARD                         ,20A VINING STREET                                                      ,BOSTON                   ,MA        ,02115-6115
06/30/2019 ,10214826     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - CAPE ABILITIES                                     ,895 MARY DUNN ROAD                                                     ,HYANNIS                  ,MA        ,02601-2088
06/30/2019 ,10214829     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - HOPEFUL JOURNEYS                                   ,28 TOZIER ROAD                                                         ,BEVERLY                  ,MA        ,01915-5515
06/30/2019 ,10214830     ,ENDICOTT COLLEGE                                                      ,ENDICOTT COLLEGE - MONTESSORI ELEMENTARY TEACHER TRAINING COLLABORATIV,130 PLEASANT STREET                                                    ,LEXINGTON                ,MA        ,02421-8217
06/29/2019 ,04151400     ,ELEVATE SALON INSTITUTE                                               ,ELEVATE SALON INSTITUTE                                               ,13377 SMITH ROAD                                                       ,MIDDLEBURG HEIGHTS       ,OH        ,44130-7810
06/28/2019 ,00211600     ,ANDOVER NEWTON THEOLOGICAL SCHOOL                                     ,ANDOVER NEWTON THEOLOGICAL SCHOOL                                     ,C/O HANCOCK UNITED CHURCH OF CHRIST 1912 MASSACHUSETTS AVENUE          ,LEXINGTON                ,MA        ,02421-7838
06/28/2019 ,03030608     ,CORTIVA INSTITUTE                                                     ,CORTIVA INSTITUTE - RICHARDSON                                        ,1055 S. SHERMAN STREET                                                 ,RICHARDSON               ,TX        ,75081-4848
06/28/2019 ,04190900     ,SUTTER BEAUTY COLLEGE                                                 ,SUTTER BEAUTY COLLEGE                                                 ,651 NORTH PALORA AVENUE                                                ,YUBA CITY                ,CA        ,95991-3624
06/25/2019 ,00748400     ,NEWBURY COLLEGE                                                       ,NEWBURY COLLEGE                                                       ,129 FISHER AVENUE                                                      ,BROOKLINE                ,MA        ,02445-5796
06/25/2019 ,02582700     ,CORTIVA INSTITUTE - TUCSON                                            ,CORTIVA INSTITUTE - TUCSON                                            ,6390 EAST BROADWAY BOULEVARD                                           ,TUCSON                   ,AZ        ,85710-3503
06/25/2019 ,03128700     ,MT. SIERRA COLLEGE                                                    ,MT. SIERRA COLLEGE                                                    ,800 ROYAL OAKS DRIVE SUITE 101                                         ,MONROVIA                 ,CA        ,91016-3414
06/23/2019 ,00318466     ,UNIVERSITY OF OKLAHOMA                                                ,UNIVERSITY OF OKLAHOMA - FT. BENNING GA - AP                          ,ARMY EDUCATION CENTER BLD 9230 8150 MARNE ROAD                         ,FT BENNING               ,GA        ,31905-5593
06/22/2019 ,00245635     ,COLUMBIA COLLEGE                                                      ,COLUMBIA COLLEGE - PATRICK AIR FORCE BASE                             ,1020 CENTRAL AVENUE  E-1                                               ,PATRICK AIR FORCE BASE   ,FL        ,32925-2901
06/22/2019 ,04227600     ,SHERRILL'S UNIVERSITY OF BARBER & COSMETOLOGY                         ,SHERRILL'S UNIVERSITY OF BARBER & COSMETOLOGY                         ,2110 NEW BERN AVENUE                                                   ,RALEIGH                  ,NC        ,27610-2431
06/21/2019 ,01115001     ,ASNUNTUCK COMMUNITY COLLEGE                                           ,ASNUNTUCK COMMUNITY COLLEGE - ENFIELD CORRECTIONAL FACILITY           ,289 SHAKER ROAD                                                        ,ENFIELD                  ,CT        ,06082-2375
06/21/2019 ,02623800     ,CORTIVA INSTITUTE - SCOTTSDALE                                        ,CORTIVA INSTITUTE - SCOTTSDALE                                        ,8010 EAST  MCDOWELL ROAD SUITE 214                                     ,SCOTTSDALE               ,AZ        ,85257-4218
06/21/2019 ,04262800     ,C. ALEXANDER SCHOOL OF COSMETOLOGY                                    ,C. ALEXANDER SCHOOL OF COSMETOLOGY                                    ,3700 SOUTH UNIVERSITY AVENUE SUITE 10                                  ,LITTLE ROCK              ,AR        ,72204-6001
06/19/2019 ,10176751     ,BENEDICTINE UNIVERSITY                                                ,BENEDICTINE UNIVERSITY - ILLINOIS CENTRAL COLLEGE NORTH               ,5407 NORTH UNIVERSITY                                                  ,PEORIA                   ,IL        ,61614-0000
06/19/2019 ,10176767     ,BENEDICTINE UNIVERSITY                                                ,BENEDICTINE UNIVERSITY - ILLINOIS CENTRAL COLLEGE EAST PEORIA CAMPUS  ,ONE COLLEGE DRIVE                                                      ,EAST PEORIA              ,IL        ,61635-0000
06/19/2019 ,10176794     ,BENEDICTINE UNIVERSITY                                                ,BENEDICTINE UNIVERSITY - WESTFIELD PROFESSIONAL DEVELOPMENT CENTER    ,2100 SLEEPY HOLLOW ROAD                                                ,ALGONQUIN                ,IL        ,60102-0000
06/19/2019 ,10176796     ,BENEDICTINE UNIVERSITY                                                ,BENEDICTINE UNIVERSITY - CITY OF ROCKFORD POLICE DEPARTMENT           ,420 WEST STATE STREET                                                  ,ROCKFORD                 ,IL        ,61101-0000
06/19/2019 ,20176703     ,BENEDICTINE UNIVERSITY                                                ,BENEDICTINE UNIVERSITY - TH WADE FOUNDATION CTR./ROCK OF AGES         ,1405 MADISON STREET                                                    ,MAYWOOD                  ,IL        ,60153-1821
06/19/2019 ,82098875     ,UNIVERSITY OF PHOENIX                                                 ,UNIVERSITY OF PHOENIX - VIRGINIA BEACH MAIN CAMPUS                    ,4636 COLUMBUS STREET                                                   ,VIRGINIA BEACH           ,VA        ,23462-7782
06/18/2019 ,72098839     ,UNIVERSITY OF PHOENIX                                                 ,UNIVERSITY OF PHOENIX - SAN MARCOS II                                 ,300 RANCHEROS DRIVE                                                    ,SAN MARCOS               ,CA        ,92069-2967
06/16/2019 ,03030606     ,CORTIVA INSTITUTE                                                     ,CORTIVA INSTITUTE - WESTMINSTER                                       ,8991 B HARLAN STREET SUITE B                                           ,WESTMINSTER              ,CO        ,80031-2921
06/15/2019 ,00224396     ,CENTRAL MICHIGAN UNIVERSITY                                           ,CENTRAL MICHIGAN UNIVERSITY - VIRGINIA FORT LEE EDUCATION CENTER      ,700 QUARTERS ROAD BUILDING 12400 ROOM 105                              ,FORT LEE                 ,VA        ,23801-1811
06/14/2019 ,00353701     ,ABILENE CHRISTIAN UNIVERSITY                                          ,ABILENE CHRISTIAN UNIVERSITY - CITYSQUARE                             ,511 N. AKARD SUITE 200                                                 ,DALLAS                   ,TX        ,75201-6615
06/14/2019 ,00377405     ,COLUMBIA BASIN COLLEGE                                                ,COLUMBIA BASIN COLLEGE - CHASE CENTER                                 ,1600 NORTH 20TH AVENUE                                                 ,PASCO                    ,WA        ,99301-3376
06/13/2019 ,00231835     ,SPRING ARBOR UNIVERSITY                                               ,SPRING ARBOR UNIVERSITY - AMERICAN AXLE                               ,1 MANUFACTURING WAY                                                    ,THREE RIVERS             ,MI        ,49093-8914
06/13/2019 ,03030603     ,CORTIVA INSTITUTE                                                     ,CORTIVA INSTITUTE - LAS VEGAS                                         ,2381 EAST WINDMILL LANE SUITE 14                                       ,LAS VEGAS                ,NV        ,89123-2069
06/13/2019 ,03099002     ,CORTIVA INSTITUTE - SEATTLE                                           ,CORTIVA INSTITUTE - SEATTLE -                                         ,2030 SOUTH 314TH STREET                                                ,FEDERAL WAY              ,WA        ,98003-5475
06/13/2019 ,03455700     ,CORTIVA INSTITUTE - CHICAGO                                           ,CORTIVA INSTITUTE - CHICAGO                                           ,17 NORTH STATE STREET 5TH FLOOR                                        ,CHICAGO                  ,IL        ,60602-3315
06/13/2019 ,32098850     ,UNIVERSITY OF PHOENIX                                                 ,UNIVERSITY OF PHOENIX - CHICAGO MAIN CAMPUS                           ,203 N. LASALLE STREET                                                  ,CHICAGO                  ,IL        ,60601-1210
06/12/2019 ,03030609     ,CORTIVA INSTITUTE                                                     ,CORTIVA INSTITUTE - HOUSTON                                           ,13163 NORTHWEST FREEWAY   STE. A                                       ,HOUSTON                  ,TX        ,77040-6307
06/12/2019 ,04243600     ,INTERNATIONAL HAIR AND BARBER ACADEMY                                 ,INTERNATIONAL HAIR AND BARBER ACADEMY                                 ,7025 BERACASA WAY SUITE 206                                            ,BOCA RATON               ,FL        ,33433-3443
06/11/2019 ,04231202     ,NEECEE'S BARBER COLLEGE                                               ,NEECEE'S COLLEGE OF COSMETOLOGY                                       ,4646 SOUTH 14TH STREET                                                 ,ABILENE                  ,TX        ,79605-4735
06/10/2019 ,00200103     ,THOMAS MORE UNIVERSITY                                                ,THOMAS MORE COLLEGE - TAP PROGRAM SITE                                ,4340-4350 GLENDALE-MILFORD ROAD                                        ,BLUE ASH                 ,OH        ,45242-5650
06/10/2019 ,42098867     ,UNIVERSITY OF PHOENIX                                                 ,UNIVERSITY OF PHOENIX - NASHVILLE CAMPUS (C)                          ,616 MARRIOTT DRIVE                                                     ,NASHVILLE                ,TN        ,37214-5048
06/09/2019 ,02316601     ,CORTIVA INSTITUTE                                                     ,CORTIVA INSTITUTE - WESTPORT                                          ,25 SYLVAN ROAD SOUTH SUITE K                                           ,WESTPORT                 ,CT        ,06880-4637
06/09/2019 ,02316603     ,CORTIVA INSTITUTE                                                     ,CORTIVA INSTITUTE - GROTON                                            ,1154 POQUONNOCK ROAD                                                   ,GROTON                   ,CT        ,06340-4619
06/09/2019 ,03030600     ,CORTIVA INSTITUTE                                                     ,CORTIVA INSTITUTE                                                     ,25 SOUTH 300 EAST                                                      ,SALT LAKE CITY           ,UT        ,84111-1606
06/09/2019 ,03030601     ,CORTIVA INSTITUTE                                                     ,CORTIVA INSTITUTE -  OREM                                             ,141 NORTH STATE STREET                                                 ,OREM                     ,UT        ,84057-5509
06/09/2019 ,03030605     ,CORTIVA INSTITUTE                                                     ,CORTIVA INSTITUTE - PHOENIX                                           ,10000 NORTH 31 AVENUE METRO CENTER BUSINESS PARK                       ,PHOENIX                  ,AZ        ,85051-3470
06/09/2019 ,03455703     ,CORTIVA INSTITUTE - CHICAGO                                           ,CORTIVA INSTITUTE - CHICAGO - JOLIET                                  ,3033 W JEFFERSON STREET SUITE 105                                      ,JOLIET                   ,IL        ,60435-9447
06/08/2019 ,03099000     ,CORTIVA INSTITUTE - SEATTLE                                           ,CORTIVA INSTITUTE - SEATTLE                                           ,425 PONTIUS AVENUE NORTH SUITE 100                                     ,SEATTLE                  ,WA        ,98109-5474
06/07/2019 ,02582701     ,CORTIVA INSTITUTE - TUCSON                                            ,CORTIVA INSTITUTE - NEW JERSEY HOBOKEN CAMPUS -                       ,TWO HUDSON PLACE 2ND FLOOR                                             ,HOBOKEN                  ,NJ        ,07030-5594
06/06/2019 ,00231812     ,SPRING ARBOR UNIVERSITY                                               ,SPRING ARBOR UNIVERSITY - TRAVERSE CITY                               ,2200 DENDRINOS DRIVE  SUITE 200E                                       ,TRAVERSE CITY            ,MI        ,49684-8070
06/04/2019 ,00380219     ,WESTERN WASHINGTON UNIVERSITY                                         ,WESTERN WASHINGTON UNIVERSITY - NORTH CASCADES INSTITUTE              ,810 NORTH CASCADES HIGHWAY STATE ROUTE 20                              ,SEDRO WOOLLEY            ,WA        ,98284-1263
06/04/2019 ,02074003     ,BRANFORD HALL CAREER INSTITUTE                                        ,BRANFORD HALL CAREER INSTITUTE - SPRINGFIELD                          ,189 BROOKDALE DRIVE SUITE B                                            ,SPRINGFIELD              ,MA        ,01104-2601
06/01/2019 ,00372609     ,AMERICAN NATIONAL UNIVERSITY                                          ,AMERICAN NATIONAL UNIVERSITY - DAYTON CAMPUS                          ,1837 WOODMAN CENTER DRIVE                                              ,KETTERING                ,OH        ,45420-1157
06/01/2019 ,00392017     ,UNIVERSITY OF WISCONSIN - OSHKOSH                                     ,UNIVERSITY OF WISCONSIN - OSHKOSH - UW COLLEGE MARINETTE              ,750 WEST BAY SHORE                                                     ,MARINETTE                ,WI        ,54143-4253
06/01/2019 ,00392018     ,UNIVERSITY OF WISCONSIN - OSHKOSH                                     ,UNIVERSITY OF WISCONSIN - OSHKOSH - UW COLLEGE SHEBOYGAN              ,ONE UNIVERSITY DRIVE                                                   ,SHEBOYGAN                ,WI        ,43081-4789
06/01/2019 ,00392051     ,UNIVERSITY OF WISCONSIN - OSHKOSH                                     ,UNIVERSITY OF WISCONSIN - OSHKOSH - OAKLAWN ELEMENTARY SCHOOL         ,112 VIOLA AVENUE                                                       ,OSHKOSH                  ,WI        ,54901-1973
05/31/2019 ,00146616     ,BARRY UNIVERSITY                                                      ,BARRY UNIVERSITY -                                                    ,12381 SOUTH CLEVELAND AVENUE SUITE 502                                 ,FORT MYERS               ,FL        ,33907-3893
05/31/2019 ,00291002     ,BELMONT ABBEY COLLEGE                                                 ,BELMONT ABBEY COLLEGE - CHARLOTTE                                     ,CHARLOTTE CATHOLIC HIGH SCHOOL 7702 PINEVILLE-MATTHEWS ROAD            ,CHARLOTTE                ,NC        ,28226-0282
05/31/2019 ,00325942     ,EASTERN UNIVERSITY                                                    ,EASTERN UNIVERSITY - PEOPLE FOR PEOPLE                                ,700-800 NORTH BROAD STREET                                             ,PHILADELPHIA             ,PA        ,19130-2202
05/31/2019 ,00369300     ,SOUTHERN VERMONT COLLEGE                                              ,SOUTHERN VERMONT COLLEGE                                              ,982 MANSION DRIVE                                                      ,BENNINGTON               ,VT        ,05201-6002
05/31/2019 ,00384801     ,EDGEWOOD COLLEGE                                                      ,EDGEWOOD COLLEGE - DEMING WAY                                         ,1255 DEMING WAY                                                        ,MADISON                  ,WI        ,53717-0000
05/31/2019 ,00405704     ,NATIONAL AMERICAN UNIVERSITY                                          ,NATIONAL AMERICAN UNIVERSITY - KANSAS CITY                            ,3620 SOUTH ARROWHEAD AVENUE                                            ,INDEPENDENCE             ,MO        ,64057-1791
05/31/2019 ,00405707     ,NATIONAL AMERICAN UNIVERSITY                                          ,NATIONAL AMERICAN UNIVERSITY - SIOUX FALLS                            ,5801 SOUTH CORPORATE PLACE                                             ,SIOUX FALLS              ,SD        ,57108-4293
05/31/2019 ,00405716     ,NATIONAL AMERICAN UNIVERSITY                                          ,NATIONAL AMERICAN UNIVERSITY - ALBUQUERQUE WEST                       ,10131 COORS BOULEVARD NORTH WEST SUITE I-01                            ,ALBUQUERQUE              ,NM        ,87114-0000
05/31/2019 ,00405722     ,NATIONAL AMERICAN UNIVERSITY                                          ,NATIONAL AMERICAN UNIVERSITY - TULSA                                  ,8040 SOUTH SHERIDAN ROAD                                               ,TULSA                    ,OK        ,74133-8945
05/31/2019 ,00405725     ,NATIONAL AMERICAN UNIVERSITY                                          ,NATIONAL AMERICAN UNIVERSITY - COLORADO SPRINGS SOUTH                 ,1079 SPACE CENTER DRIVE SUITE 140                                      ,COLORADO SPRINGS         ,CO        ,80915-3612
05/31/2019 ,00405726     ,NATIONAL AMERICAN UNIVERSITY                                          ,NATIONAL AMERICAN UNIVERSITY - BELLEVUE                               ,3604 SUMMIT PLAZA DRIVE                                                ,BELLEVUE                 ,NE        ,68123-1065
05/31/2019 ,00405732     ,NATIONAL AMERICAN UNIVERSITY                                          ,NATIONAL AMERICAN UNIVERSITY - RICHARDSON                             ,300 NORTH COIT ROAD SUITE 225                                          ,RICHARDSON               ,TX        ,75080-5400
05/31/2019 ,00460863     ,BARTON COUNTY COMMUNITY COLLEGE                                       ,BARTON COUNTY COMMUNITY COLLEGE - RUSSELL HIGH SCHOOL                 ,565 STATE STREET                                                       ,RUSSELL                  ,KS        ,67665-2215
05/31/2019 ,00460864     ,BARTON COUNTY COMMUNITY COLLEGE                                       ,BARTON COUNTY COMMUNITY COLLEGE - ELLIS HIGH SCHOOL                   ,1706 MONROE STREET                                                     ,ELLIS                    ,KS        ,67637-1802
05/31/2019 ,00757307     ,EMPIRE BEAUTY SCHOOL                                                  ,EMPIRE BEAUTY SCHOOL - WARMINSTER                                     ,435 YORK ROAD                                                          ,WARMINSTER               ,PA        ,18974-4508
05/31/2019 ,01201545     ,AUSTIN COMMUNITY COLLEGE                                              ,AUSTIN COMMUNITY COLLEGE - SAN MARCOS GOODNIGHT CENTER                ,1301 HIGHWAY 123                                                       ,SAN MARCOS               ,TX        ,78666-7843
05/31/2019 ,04134002     ,JOHN PAOLO'S XTREME BEAUTY INSTITUTE GOLDWELL PRODUCTS ARTISTRY       ,JOHN PAOLO'S XTREME BEAUTY INSTITUTE GOLDWELL PRODUCTS ARTISTRY -     ,307 WALL STREET FLOOR 2                                                ,KINGSTON                 ,NY        ,12401-0000
05/31/2019 ,04140900     ,INTERNATIONAL COSMETOLOGY ACADEMY                                     ,INTERNATIONAL COSMETOLOGY ACADEMY                                     ,4454 BRETON ROAD SOUTHEAST                                             ,GRAND RAPIDS             ,MI        ,49508-1308
05/31/2019 ,10163449     ,AURORA UNIVERSITY                                                     ,AURORA UNIVERSITY - GENOA-KINGSTON HIGH SCHOOL                        ,980 PARK AVENUE                                                        ,GENOA                    ,IL        ,60135-0000
05/31/2019 ,10163490     ,AURORA UNIVERSITY                                                     ,AURORA UNIVERSITY - MAINE TOWNSHIP SOUTH HIGH SCHOOL                  ,1111 S. DEE ROAD                                                       ,PARK RIDGE               ,IL        ,60068-0000
05/31/2019 ,10163492     ,AURORA UNIVERSITY                                                     ,AURORA UNIVERSITY - BERKELEY SCHOOL DISTRICT #87                      ,1200 N. WOLF ROAD                                                      ,BERKELEY                 ,IL        ,60163-0000
05/31/2019 ,10163493     ,AURORA UNIVERSITY                                                     ,AURORA UNIVERSITY - CENTENNIAL ELEMENTARY SCHOOL                      ,800 S. WEST STREET                                                     ,PLANO                    ,IL        ,60545-0000
